epoch,accuracy,loss,val_accuracy,val_loss
0,0.379229873418808,7.30120325088501,0.2877551019191742,7.294414520263672
1,0.2570011615753174,6.905477046966553,0.27142858505249023,7.105119705200195
2,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
3,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
4,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
5,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
6,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
7,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
8,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
9,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
10,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
11,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
12,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
13,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
14,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
15,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
16,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
17,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
18,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
19,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
20,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
21,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
22,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
23,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
24,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
25,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
26,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
27,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
28,0.2205367535352707,6.888277053833008,0.27142858505249023,7.105119705200195
29,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
30,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
31,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
32,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
33,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
34,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
35,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
36,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
37,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
38,0.2205367535352707,6.888277053833008,0.27142858505249023,7.105119705200195
39,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
40,0.2205367535352707,6.888274669647217,0.27142858505249023,7.105119705200195
41,0.2205367535352707,6.888277053833008,0.27142858505249023,7.105119705200195
42,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
43,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
44,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
45,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
46,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
47,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
48,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
49,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
50,0.2205367535352707,6.888277053833008,0.27142858505249023,7.105119705200195
51,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
52,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
53,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
54,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
55,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
56,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
57,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
58,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
59,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
60,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
61,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
62,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
63,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
64,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
65,0.2205367535352707,6.888274669647217,0.27142858505249023,7.105119705200195
66,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
67,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
68,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
69,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
70,0.2205367535352707,6.888277053833008,0.27142858505249023,7.105119705200195
71,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
72,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
73,0.2205367535352707,6.888274669647217,0.27142858505249023,7.105119705200195
74,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
75,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
76,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
77,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
78,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
79,0.2205367535352707,6.888277053833008,0.27142858505249023,7.105119705200195
80,0.2205367535352707,6.888277053833008,0.27142858505249023,7.105119705200195
81,0.2205367535352707,6.888274669647217,0.27142858505249023,7.105119705200195
82,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
83,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
84,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
85,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
86,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
87,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
88,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
89,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
90,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
91,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
92,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
93,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
94,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
95,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
96,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
97,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
98,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
99,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
100,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
101,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
102,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
103,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
104,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
105,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
106,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
107,0.2205367535352707,6.888274669647217,0.27142858505249023,7.105119705200195
108,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
109,0.2205367535352707,6.888277053833008,0.27142858505249023,7.105119705200195
110,0.2205367535352707,6.888277053833008,0.27142858505249023,7.105119705200195
111,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
112,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
113,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
114,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
115,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
116,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
117,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
118,0.2205367535352707,6.888277053833008,0.27142858505249023,7.105119705200195
119,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
120,0.2205367535352707,6.888277053833008,0.27142858505249023,7.105119705200195
121,0.2205367535352707,6.888277053833008,0.27142858505249023,7.105119705200195
122,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
123,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
124,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
125,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
126,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
127,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
128,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
129,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
130,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
131,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
132,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
133,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
134,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
135,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
136,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
137,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
138,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
139,0.2205367535352707,6.888277053833008,0.27142858505249023,7.105119705200195
140,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
141,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
142,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
143,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
144,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
145,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
146,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
147,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
148,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
149,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
150,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
151,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
152,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
153,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
154,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
155,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
156,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
157,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
158,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
159,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
160,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
161,0.2205367535352707,6.888277530670166,0.27142858505249023,7.105119705200195
162,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
163,0.2205367535352707,6.888277530670166,0.27142858505249023,7.105119705200195
164,0.2205367535352707,6.888276100158691,0.27142858505249023,7.105119705200195
165,0.2205367535352707,6.888275146484375,0.27142858505249023,7.105119705200195
166,0.2205367535352707,6.88827657699585,0.27142858505249023,7.105119705200195
